,parameter,newspaper,title,date,search_,type_newspaper
1136,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169792, Acciones europeas caen mientras empieza a constatarse daño económico por COVID-19, 2020-04-03T11:39:33,                          capitalcoahuila.com.mx-?p=169792, wordpress
1137,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169782, Newmont inicia reducción de operaciones en mina Peñasquito tras emergencia por coronavirus, 2020-04-03T10:54:32,                          capitalcoahuila.com.mx-?p=169782, wordpress
1138,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169778, Trabajadores agrícolas mexicanos que alimentan a EEUU carecen de protección contra coronavirus, 2020-04-03T10:39:35,                          capitalcoahuila.com.mx-?p=169778, wordpress
1139,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169768, Daly de la Fed dice objetivo es que fuerte alza tasa de desempleo sea temporal: CNN, 2020-04-03T10:24:32,                          capitalcoahuila.com.mx-?p=169768, wordpress
1140,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169766, El coronavirus podría provocar la mayor baja de emisiones de carbono de la posguerra, 2020-04-03T10:09:35,                          capitalcoahuila.com.mx-?p=169766, wordpress
1141,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169762, Wall Street cae tras fin de racha histórica de aumento empleo en EEUU, 2020-04-03T10:09:33,                          capitalcoahuila.com.mx-?p=169762, wordpress
1142,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169758, Reina Isabel dará un inusual discurso a los británicos en medio de brote  coronavirus, 2020-04-03T09:54:32,                          capitalcoahuila.com.mx-?p=169758, wordpress
1143,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169756, MERCADOS A.LATINA-Con sesgo bajista sensación de que no se ha tocado fondo por coronavirus, 2020-04-03T09:39:34,                          capitalcoahuila.com.mx-?p=169756, wordpress
1144,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169750, Inversores en bonos del Tesoro ignoran el sombrío reporte de empleo en EEUU, 2020-04-03T09:24:30,                          capitalcoahuila.com.mx-?p=169750, wordpress
1145,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169736, Coronavirus provoca desplome de nóminas en EEUU lo peor está por llegar, 2020-04-03T08:54:31,                          capitalcoahuila.com.mx-?p=169736, wordpress
1146,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169732, Ventas online en Chile se disparan en medio de cuarentena por coronavirus, 2020-04-03T08:54:29,                          capitalcoahuila.com.mx-?p=169732, wordpress
1147,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169730, Baja drástica de producción no será suficiente para evitar acumulación de inventarios crudo: AIE, 2020-04-03T08:39:31,                          capitalcoahuila.com.mx-?p=169730, wordpress
1148,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169728, EXCLUSIVA-Exportaciones de carne bovina argentina a China y UE prácticamente detenidas por coronavirus, 2020-04-03T08:39:30,                          capitalcoahuila.com.mx-?p=169728, wordpress
1149,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169726, Heineken suspenderá producción y distribución en sus plantas de México por coronavirus, 2020-04-03T08:39:29,                          capitalcoahuila.com.mx-?p=169726, wordpress
1150,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169724, Datos de Google arrojan luz sobre el funcionamiento del confinamiento a nivel mundial, 2020-04-03T08:24:29,                          capitalcoahuila.com.mx-?p=169724, wordpress
1151,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169720, RESUMEN-Casos de coronavirus superan el millón causando estragos en el mundo, 2020-04-03T08:09:32,                          capitalcoahuila.com.mx-?p=169720, wordpress
1152,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169714, Bolsonaro dice que Brasil no puede quedarse meses aislado, 2020-04-03T07:54:32,                          capitalcoahuila.com.mx-?p=169714, wordpress
1153,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169712, Inflación en Colombia habría cedido levemente en marzo por menor consumo durante cuarentena, 2020-04-03T07:54:31,                          capitalcoahuila.com.mx-?p=169712, wordpress
1154,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169706, Dinero alimentos y pensiones foco de la lucha contra el coronavirus en Perú, 2020-04-03T07:39:28,                          capitalcoahuila.com.mx-?p=169706, wordpress
1155,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169704, Minería de cobre en Chile analiza reducir producción ante emergencia por coronavirus: asociación, 2020-04-03T07:39:27,                          capitalcoahuila.com.mx-?p=169704, wordpress
1156,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169700, Gobierno y Congreso de Perú en disputa por uso de pensiones para frenar coronavirus, 2020-04-03T07:09:28,                          capitalcoahuila.com.mx-?p=169700, wordpress
1157,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169698, Coronavirus pone fin a crecimiento récord en mercado laboral EEUU, 2020-04-03T07:09:27,                          capitalcoahuila.com.mx-?p=169698, wordpress
1158,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169688, La actividad comercial se desploma en Europa tras ampliarse las restricciones por el virus, 2020-04-03T05:54:28,                          capitalcoahuila.com.mx-?p=169688, wordpress
1159,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169676, EEUU insta a la población a llevar mascarilla ante el empeoramiento de la epidemia, 2020-04-03T03:09:30,                          capitalcoahuila.com.mx-?p=169676, wordpress
1160,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169672, Las bolsas europeas caen ante la erosión del coronavirus en las cuentas de las empresas, 2020-04-03T02:54:30,                          capitalcoahuila.com.mx-?p=169672, wordpress
1161,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169666, British Airways suspende 30.000 empleos y la empresa matriz cancela el dividendo, 2020-04-03T02:09:31,                          capitalcoahuila.com.mx-?p=169666, wordpress
1162,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169656, México descarta cerrar fronteras mientras crece cifra de decesos por coronavirus, 2020-04-02T20:24:52,                          capitalcoahuila.com.mx-?p=169656, wordpress
1163,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169648, Coronavirus no debería dejar a Sudamérica sin fútbol este año dice presidente de Conmebol, 2020-04-02T17:39:34,                          capitalcoahuila.com.mx-?p=169648, wordpress
1164,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169636, Bank of America prevé contracción del 8% para economía México en 2020, 2020-04-02T15:54:33,                          capitalcoahuila.com.mx-?p=169636, wordpress
1165,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169628, Ecuador prepara un campamento para muertos por coronavirus cree que serán miles, 2020-04-02T14:39:37,                          capitalcoahuila.com.mx-?p=169628, wordpress
1166,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169606, Soledad en las calles chilenas por la cuarentena atrae a pumas, 2020-04-02T13:09:35,                          capitalcoahuila.com.mx-?p=169606, wordpress
1167,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169604, Oro sube más de 1% tras histórico dato de subsidios por desempleo en EEUU, 2020-04-02T13:09:34,                          capitalcoahuila.com.mx-?p=169604, wordpress
1168,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169600, Mujer con coronavirus se fuga de hospital en Chile y provoca alarma en un concurrido mercado, 2020-04-02T12:54:36,                          capitalcoahuila.com.mx-?p=169600, wordpress
1169,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169588, Más de la mitad de británicos cree que Gobierno ha sido muy lento en respuesta a pandemia: sondeo, 2020-04-02T11:54:34,                          capitalcoahuila.com.mx-?p=169588, wordpress
1170,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169570, DATOS-Últimas noticias sobre la propagación del coronavirus en el mundo, 2020-04-02T11:09:36,                          capitalcoahuila.com.mx-?p=169570, wordpress
1171,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169566, Venta de autos en México se desploma en marzo coronavirus agrava crisis del sector, 2020-04-02T11:09:34,                          capitalcoahuila.com.mx-?p=169566, wordpress
1172,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169548, SONDEO-Monedas A. Latina seguirán golpeadas en abril por daño económico de coronavirus, 2020-04-02T10:09:30,                          capitalcoahuila.com.mx-?p=169548, wordpress
1173,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169544, Infantino dice FIFA tiene la misión de hacer que el fútbol sobreviva al coronavirus, 2020-04-02T09:54:31,                          capitalcoahuila.com.mx-?p=169544, wordpress
1174,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169534, Monedas A. Latina seguirán golpeadas en abril por daño económico de coronavirus, 2020-04-02T09:39:32,                          capitalcoahuila.com.mx-?p=169534, wordpress
1175,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169528, Ventas de vehículos nuevos se desploman en marzo por coronavirus, 2020-04-02T09:24:27,                          capitalcoahuila.com.mx-?p=169528, wordpress
1176,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169521, Retornos bonos Tesoro operan estables pese a alza récord solicitudes subsidios desempleo en EEUU, 2020-04-02T08:39:13,                          capitalcoahuila.com.mx-?p=169521, wordpress
1177,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169519, Retornos bonos Tesoro operan estables pese a alza récord solicitudes subsidios desempleo en EEUU, 2020-04-02T08:39:12,                          capitalcoahuila.com.mx-?p=169519, wordpress
1178,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169506, Solicitudes semanales de subsidios desempleo EEUU tocan nuevo máximo récord, 2020-04-02T08:09:12,                          capitalcoahuila.com.mx-?p=169506, wordpress
1179,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169492, Solicitudes subsidios desempleo EEUU tocan máximo récord, 2020-04-02T06:54:09,                          capitalcoahuila.com.mx-?p=169492, wordpress
1180,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169490, Bolsonaro y Trump hablan de cooperación frente al coronavirus mientras los casos aumentan con fuerza en Brasil, 2020-04-02T06:24:10,                          capitalcoahuila.com.mx-?p=169490, wordpress
1181,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169484, Dólar mantiene ganancias luego de varias semanas de avance acelerado, 2020-04-02T06:09:10,                          capitalcoahuila.com.mx-?p=169484, wordpress
1182,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169482, Zoom logra más de 200 mln de usuarios diarios de video durante confinamientos por coronavirus, 2020-04-02T06:09:09,                          capitalcoahuila.com.mx-?p=169482, wordpress
1183,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169470, METALES PRECIOSOS-Precios del oro caen ante avance del dólar, 2020-04-02T05:39:13,                          capitalcoahuila.com.mx-?p=169470, wordpress
1184,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169468, Ante las críticas Boris Johnson promete incremento &#8220;masivo&#8221; en tests de coronavirus en Reino Unido, 2020-04-02T05:24:10,                          capitalcoahuila.com.mx-?p=169468, wordpress
1185,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169458, Bolsonaro y Trump hablan de cooperación por el coronavirus; casos en Brasil suben con fuerza, 2020-04-02T03:54:12,                          capitalcoahuila.com.mx-?p=169458, wordpress
1186,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169456, El sector energético impulsa las bolsas europeas tras las caídas por el coronavirus, 2020-04-02T02:39:11,                          capitalcoahuila.com.mx-?p=169456, wordpress
1187,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169452, Boeing ofrecerá despidos voluntarios para capear el impacto del coronavirus, 2020-04-02T02:09:13,                          capitalcoahuila.com.mx-?p=169452, wordpress
1188,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169450, Las solicitudes de prestaciones por desempleo en EEUU apuntan a otro récord, 2020-04-02T02:09:11,                          capitalcoahuila.com.mx-?p=169450, wordpress
1189,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169448, Gobierno México prevé contracción de hasta un 3.9% del PIB este año repuntaría en 2021, 2020-04-01T23:54:16,                          capitalcoahuila.com.mx-?p=169448, wordpress
1190,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169444, Bolsonaro y Trump hablan de cooperación por coronavirus; casos en Brasil suben con fuerza, 2020-04-01T20:39:17,                          capitalcoahuila.com.mx-?p=169444, wordpress
1191,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169434, Volkswagen México extiende suspensión de operaciones ante emergencia por coronavirus, 2020-04-01T19:54:18,                          capitalcoahuila.com.mx-?p=169434, wordpress
1192,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169414, Más allá del muro de Trump: estadounidenses buscan esquivar coronavirus en Latinoamérica, 2020-04-01T16:24:26,                          capitalcoahuila.com.mx-?p=169414, wordpress
1193,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169408, Gobierno peruano advierte un golpe económico si Congreso aprueba retiro de 25% de fondos pensiones, 2020-04-01T15:54:22,                          capitalcoahuila.com.mx-?p=169408, wordpress
1194,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169404, Dólar sube ante amenaza de una recesión mundial, 2020-04-01T15:24:17,                          capitalcoahuila.com.mx-?p=169404, wordpress
1195,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169398, Wall Street se hunde por aumento de ansiedad por consecuencias del coronavirus, 2020-04-01T15:09:21,                          capitalcoahuila.com.mx-?p=169398, wordpress
1196,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169394, Cierran con pérdidas por evidencias de impacto de coronavirus en datos EEUU, 2020-04-01T14:39:18,                          capitalcoahuila.com.mx-?p=169394, wordpress
1197,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169380, EEUU pospone nuevamente audiencias para migrantes en México debido al coronavirus, 2020-04-01T13:24:17,                          capitalcoahuila.com.mx-?p=169380, wordpress
1198,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169366, México coloca 5000 mln dlr ofrecidos en subasta de crédito en dólares: Banxico, 2020-04-01T12:09:23,                          capitalcoahuila.com.mx-?p=169366, wordpress
1199,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169364, Proveedores y repartidores españoles dan de comer gratis a los &#8220;héroes&#8221; de la salud, 2020-04-01T11:54:18,                          capitalcoahuila.com.mx-?p=169364, wordpress
1200,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169356, Acciones europeas caen por negativo impacto de crisis en manufacturas, 2020-04-01T11:24:21,                          capitalcoahuila.com.mx-?p=169356, wordpress
1201,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169334, Expertos europeos alistan tecnología para smartphones en lucha para frenar propagación del virus, 2020-04-01T10:09:15,                          capitalcoahuila.com.mx-?p=169334, wordpress
1202,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169332, Contagios por coronavirus avanzan en mayor firma productora mundial de cobre, 2020-04-01T10:09:14,                          capitalcoahuila.com.mx-?p=169332, wordpress
1203,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169326, MERCADOS A.LATINA-Regresan a terreno negativo por desalentadoras cifras en EEUU, 2020-04-01T09:54:18,                          capitalcoahuila.com.mx-?p=169326, wordpress
1204,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169324, Perú llama a los reservistas del Ejército para luchar contra el virus, 2020-04-01T09:54:17,                          capitalcoahuila.com.mx-?p=169324, wordpress
1205,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169308, MERCADOS GLOBALES-Acciones caen por aumento de evidencias sobre profunda recesión mundial, 2020-04-01T09:39:12,                          capitalcoahuila.com.mx-?p=169308, wordpress
1206,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169300, El empleo privado en Estados Unidos cae por primera vez en dos años y medio, 2020-04-01T09:09:18,                          capitalcoahuila.com.mx-?p=169300, wordpress
1207,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169284, Tiendas colombianas Juan Valdez enfrentan difícil momento por coronavirus confían en recuperación, 2020-04-01T08:24:12,                          capitalcoahuila.com.mx-?p=169284, wordpress
1208,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169276, Economía de Ecuador creció 01% en 2019 impulsada por exportaciones: banco central, 2020-04-01T07:24:11,                          capitalcoahuila.com.mx-?p=169276, wordpress
1209,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169272, Nóminas del sector privado de EEUU se apuntan primer declive desde 2017, 2020-04-01T06:54:10,                          capitalcoahuila.com.mx-?p=169272, wordpress
1210,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169264, GRÁFICOS-Grandes petroleras recortan en un 20% su gasto para 2020 por desplome de precios, 2020-04-01T06:24:11,                          capitalcoahuila.com.mx-?p=169264, wordpress
1211,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169260, El coronavirus podría rebajar a la mitad los beneficios y dividendos en Europa: analistas, 2020-04-01T06:09:12,                          capitalcoahuila.com.mx-?p=169260, wordpress
1212,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169254, En Bielorrusia algunos no esperan a que Lukashenko empiece a preocuparse por el coronavirus, 2020-04-01T05:54:11,                          capitalcoahuila.com.mx-?p=169254, wordpress
1213,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169252, METALES PRECIOSOS-Oro avanza por aumento de compras de refugio ante temor a impacto del virus, 2020-04-01T05:24:15,                          capitalcoahuila.com.mx-?p=169252, wordpress
1214,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169240, Los vecinos de Wuhan gritan por encima de una valla para hacer sus compras, 2020-04-01T03:39:14,                          capitalcoahuila.com.mx-?p=169240, wordpress
1215,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169236, Las cifras del coronavirus en Reino Unido empeorarán antes de mejorar según su ministro de vivienda, 2020-04-01T02:39:14,                          capitalcoahuila.com.mx-?p=169236, wordpress
1216,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169234, El coronavirus acerca el PMI manufacturero de España a mínimos de 7 años, 2020-04-01T02:39:13,                          capitalcoahuila.com.mx-?p=169234, wordpress
1217,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169232, Las bolsas europeas caen al persistir el temor a los daños económicos del virus, 2020-04-01T02:09:12,                          capitalcoahuila.com.mx-?p=169232, wordpress
1218,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169228, Las ventas al por menor se disparan en Alemania por el acaparamiento, 2020-04-01T01:39:12,                          capitalcoahuila.com.mx-?p=169228, wordpress
1219,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169226, Trump advierte a los estadounidenses que se avecinan dos semanas difíciles, 2020-04-01T01:09:13,                          capitalcoahuila.com.mx-?p=169226, wordpress
1220,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169224, Reino Unido registra un &#8220;estremecedor&#8221; incremento del 27% en las muertes por coronavirus, 2020-04-01T00:39:12,                          capitalcoahuila.com.mx-?p=169224, wordpress
1221,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169220, La actividad industrial en Asia se desploma al profundizarse el impacto del virus, 2020-04-01T00:24:12,                          capitalcoahuila.com.mx-?p=169220, wordpress
1222,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169214, Industria automotriz México pide ser incluida como sector esencial en medio emergencia sanitaria, 2020-03-31T21:24:14,                          capitalcoahuila.com.mx-?p=169214, wordpress
1223,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169212, Cuba suspende llegada de vuelos al país y retira embarcaciones de sus aguas por coronavirus, 2020-03-31T20:24:18,                          capitalcoahuila.com.mx-?p=169212, wordpress
1224,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169204, Aumentan las divisiones en Brasil por la respuesta al coronavirus, 2020-03-31T19:24:15,                          capitalcoahuila.com.mx-?p=169204, wordpress
1225,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169188, Industria automotriz México pide ser incluida como sector esencial en medio de emergencia sanitaria, 2020-03-31T16:24:12,                          capitalcoahuila.com.mx-?p=169188, wordpress
1226,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169186, Banco Central Chile recorta tasa interés a mínimo desde 2009 por temores coronavirus, 2020-03-31T16:09:12,                          capitalcoahuila.com.mx-?p=169186, wordpress
1227,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169184, BCIE anuncia ayuda millonaria a países de Centroamérica para enfrentar coronavirus, 2020-03-31T15:54:12,                          capitalcoahuila.com.mx-?p=169184, wordpress
1228,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169178, Dólar se debilita tras nuevas medidas de la Fed, 2020-03-31T15:39:16,                          capitalcoahuila.com.mx-?p=169178, wordpress
1229,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169170, China ofrece a Perú experiencia en lucha contra el coronavirus: presidente Vizcarra, 2020-03-31T14:54:18,                          capitalcoahuila.com.mx-?p=169170, wordpress
1230,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169158, South32 presenta solicitud de arbitraje en disputa en Colombia, 2020-03-31T13:09:18,                          capitalcoahuila.com.mx-?p=169158, wordpress
1231,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169138, Cabras en una ciudad fantasma: los animales se toman un desierto balneario galés, 2020-03-31T11:39:16,                          capitalcoahuila.com.mx-?p=169138, wordpress
1232,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169134, Deuda EEUU aumentará en 14 bln dlr en próximo trimestre: Wells Fargo, 2020-03-31T11:24:14,                          capitalcoahuila.com.mx-?p=169134, wordpress
1233,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169132, Aerolíneas mundiales esperan que crisis se prolongue hasta fines de 2020, 2020-03-31T11:09:15,                          capitalcoahuila.com.mx-?p=169132, wordpress
1234,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169126, Desinfecciones masivas para combatir al coronavirus representan un riesgo para la salud, 2020-03-31T10:54:21,                          capitalcoahuila.com.mx-?p=169126, wordpress
1235,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169122, Desempleo urbano en Colombia cae en febrero antes de llegada del coronavirus, 2020-03-31T10:54:20,                          capitalcoahuila.com.mx-?p=169122, wordpress
1236,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169116, Plan por coronavirus del G-20 abordará problemas de deuda de países más pobres, 2020-03-31T10:54:17,                          capitalcoahuila.com.mx-?p=169116, wordpress
1237,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169108, Vuelven a vender marihuana en Países Bajos pero no olviden lavarse las manos, 2020-03-31T10:09:15,                          capitalcoahuila.com.mx-?p=169108, wordpress
1238,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169102, CONTEXTO-El nuevo coronavirus: términos clave, 2020-03-31T09:39:16,                          capitalcoahuila.com.mx-?p=169102, wordpress
1239,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169096, CONTEXTO-Medidas de la Reserva Federal durante la crisis del coronavirus, 2020-03-31T09:39:13,                          capitalcoahuila.com.mx-?p=169096, wordpress
1240,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169094, Rendimiento bonos EEUU opera estable por compras de Fed y reequilibrio de carteras de fin de mes, 2020-03-31T09:39:12,                          capitalcoahuila.com.mx-?p=169094, wordpress
1241,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169074, Empresarios piden a gobierno México facilidades fiscales para contar con liquidez, 2020-03-31T08:24:11,                          capitalcoahuila.com.mx-?p=169074, wordpress
1242,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169068, Asesores del primer ministro japonés piden estímulos masivos ante avance de epidemia, 2020-03-31T08:09:10,                          capitalcoahuila.com.mx-?p=169068, wordpress
1243,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169066, Mensajes claros sobre la cuarentena son clave para el éxito: investigación, 2020-03-31T07:54:14,                          capitalcoahuila.com.mx-?p=169066, wordpress
1244,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169064, ¿Por qué Panamá tiene la mayor cantidad de casos per cápita de coronavirus en Latinoamérica?, 2020-03-31T07:54:13,                          capitalcoahuila.com.mx-?p=169064, wordpress
1245,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169060, La frontera más transitada del mundo en calma tras restricción de paso de EEUU a millones de mexicanos, 2020-03-31T07:39:12,                          capitalcoahuila.com.mx-?p=169060, wordpress
1246,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169056, Presidente de Brasil dice que el hambre causa más muertos que el coronavirus, 2020-03-31T07:24:09,                          capitalcoahuila.com.mx-?p=169056, wordpress
1247,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169046, Desempleo en Chile sube a 78% en trimestre a febrero: gobierno, 2020-03-31T06:39:16,                          capitalcoahuila.com.mx-?p=169046, wordpress
1248,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169044, Bruselas advierte que las leyes de emergencia por el virus no pueden vulnerar la democracia, 2020-03-31T06:24:17,                          capitalcoahuila.com.mx-?p=169044, wordpress
1249,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169038, SONDEO-Crudo se mantendrá bajo 40 dlr/barril en 2020, 2020-03-31T05:54:13,                          capitalcoahuila.com.mx-?p=169038, wordpress
1250,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169032, Una diseñadora española viste a las últimas novias mientras el coronavirus paraliza las bodas, 2020-03-31T05:39:12,                          capitalcoahuila.com.mx-?p=169032, wordpress
1251,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169026, Shell desacelera refinación asume cargo por 800 mln dlr tras desplome del crudo, 2020-03-31T05:09:15,                          capitalcoahuila.com.mx-?p=169026, wordpress
1252,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169020, El primer ministro de Japón y su adjunto evitarán juntarse para reducir riesgo de contagio, 2020-03-31T02:09:18,                          capitalcoahuila.com.mx-?p=169020, wordpress
1253,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169018, La pandemia impactará en el crecimiento de Asia y China según el Banco Mundial, 2020-03-31T02:09:17,                          capitalcoahuila.com.mx-?p=169018, wordpress
1254,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169012, México declara emergencia sanitaria tras sobrepasar los 1000 casos de coronavirus, 2020-03-30T20:54:18,                          capitalcoahuila.com.mx-?p=169012, wordpress
1255,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=169004, México sobrepasa los 1000 casos de coronavirus y declara emergencia sanitaria, 2020-03-30T20:24:14,                          capitalcoahuila.com.mx-?p=169004, wordpress
1256,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168996, Panamá sobrepasa los 1000 infectados por coronavirus autoridades extreman medidas, 2020-03-30T18:39:17,                          capitalcoahuila.com.mx-?p=168996, wordpress
1257,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168980, Colombia lanza plataforma para conectar empresas con proveedores y clientes por coronavirus, 2020-03-30T16:24:16,                          capitalcoahuila.com.mx-?p=168980, wordpress
1258,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168978, Trump dice que más de 1 millón de estadounidenses han sido examinados para detectar el coronavirus, 2020-03-30T16:09:17,                          capitalcoahuila.com.mx-?p=168978, wordpress
1259,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168970, Industria automotriz mexicana pide apoyos al gobierno ante crisis coronavirus, 2020-03-30T14:54:19,                          capitalcoahuila.com.mx-?p=168970, wordpress
1260,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168966, MERCADOS A.LATINA-Monedas caen ante preocupaciones económicas por coronavirus bolsas suben, 2020-03-30T14:54:18,                          capitalcoahuila.com.mx-?p=168966, wordpress
